             r1x                 r1y                 r2x                 r2y                 r3x                 r3y                   t    
         -0.42902075         -0.90329463          0.53840119          1.13359297          1.17768182          2.47958557          3.08000000
         -0.42571151         -0.90485894          0.53424825          1.13555611          1.16859780          2.48387967          3.09000000
         -0.42239657         -0.90641113          0.53008814          1.13750403          1.15949812          2.48814050          3.10000000
         -0.41907596         -0.90795118          0.52592094          1.13943671          1.15038290          2.49236799          3.11000000
         -0.41574974         -0.90947906          0.52174669          1.14135413          1.14125228          2.49656209          3.12000000
         -0.41241795         -0.91099475          0.51756545          1.14325626          1.13210636          2.50072274          3.13000000
         -0.40908064         -0.91249824          0.51337727          1.14514307          1.12294528          2.50484988          3.14000000
         -0.40573784         -0.91398950          0.50918222          1.14701453          1.11376915          2.50894347          3.15000000
         -0.40238961         -0.91546852          0.50498034          1.14887063          1.10457809          2.51300344          3.16000000
         -0.39903598         -0.91693527          0.50077170          1.15071133          1.09537224          2.51702974          3.17000000
         -0.39567701         -0.91838973          0.49655634          1.15253662          1.08615171          2.52102231          3.18000000
